year,region,population,fertility_rate,mortality_rate,migration_net,urbanization_rate,gdp_contribution,employment_agriculture,employment_industry,employment_services,age_0_14,age_15_64,age_65_plus,risk_score,category,indicator_name,value,unit
2027,Hadjer-Lamis,806619,5.98,11.513745395910403,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.5430943026610396,population,Regional Population,806619,Habitants
2027,Moyen-Chari,798947,5.85,12.821685297874414,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.4673407979007816,population,Regional Population,798947,Habitants
2027,Mandoul,792630,5.93,11.517650713228342,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.3342438037199757,population,Regional Population,792630,Habitants
2027,Tandjilé,809033,5.57,11.220734009643914,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.381143626616215,population,Regional Population,809033,Habitants
2027,Ouaddaï,809646,5.97,11.306522050975529,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.5826150102369162,population,Regional Population,809646,Habitants
2027,Guéra,769387,5.58,12.462447593256714,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.5694382231544162,population,Regional Population,769387,Habitants
2027,Batha,794118,6.38,12.973223695637763,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.3087987657806965,population,Regional Population,794118,Habitants
2027,Salamat,796563,6.42,11.077834438293356,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.3751231451487632,population,Regional Population,796563,Habitants
2027,Kanem,823398,6.01,12.795163685247925,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.319327859417659,population,Regional Population,823398,Habitants
2027,Barh El Gazel,842324,6.21,12.660634701892734,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.353345947273915,population,Regional Population,842324,Habitants
2027,Lac,778153,5.59,11.208676475363935,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.5975198787960664,population,Regional Population,778153,Habitants
2027,Wadi Fira,821426,6.46,11.76318933968917,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.5846875880380532,population,Regional Population,821426,Habitants
2027,Borkou,783291,6.49,11.130067452938482,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.3419033420450703,population,Regional Population,783291,Habitants
2027,Ennedi,816360,6.11,11.98599166359432,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.3022821712886991,population,Regional Population,816360,Habitants
2027,Tibesti,844095,5.84,12.445996432631748,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.5187439378230219,population,Regional Population,844095,Habitants
2027,Sila,807175,5.76,11.02460397650338,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.5842307249708307,population,Regional Population,807175,Habitants
2028,National,20521675,5.6,12.0,10000,27.0,14621,70.0,10.0,20.0,47.0,50.0,3.0,0.4,population,Total Population,20521675,Habitants
2028,N'Djamena,2967555,5.9,11.70181913047851,5000,85.0,798,10.0,25.0,65.0,48.0,49.0,3.0,0.3088430604461092,population,Regional Population,2967555,Habitants
2028,Logone Occidental,863773,6.38,12.00544403061977,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.3804515310588846,population,Regional Population,863773,Habitants
2028,Logone Oriental,869066,6.17,11.251652405405048,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.4376392189845264,population,Regional Population,869066,Habitants
2028,Mayo-Kebbi Est,815990,5.53,12.74401254210838,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.3510693585780292,population,Regional Population,815990,Habitants
2028,Mayo-Kebbi Ouest,860540,5.52,11.925767944165928,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.4635166956655306,population,Regional Population,860540,Habitants
2028,Chari-Baguirmi,804679,6.13,11.723466283581171,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.3975940505296236,population,Regional Population,804679,Habitants
2028,Hadjer-Lamis,826919,6.11,11.817864752927775,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.4668732515921854,population,Regional Population,826919,Habitants
2028,Moyen-Chari,832367,6.11,12.97642815782976,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.3506204145013034,population,Regional Population,832367,Habitants
2028,Mandoul,871064,5.67,11.417368440446552,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.3034385143783289,population,Regional Population,871064,Habitants
2028,Tandjilé,790359,5.89,12.205070436496964,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.3017307729656253,population,Regional Population,790359,Habitants
2028,Ouaddaï,830985,5.93,12.161519532101304,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.3199891494822461,population,Regional Population,830985,Habitants
2028,Guéra,819648,6.1,11.691783411844742,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.4257232891681602,population,Regional Population,819648,Habitants
2028,Batha,800578,6.44,12.6271346994942,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.588832709861359,population,Regional Population,800578,Habitants
2028,Salamat,851390,5.98,12.458368818703358,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.3450411012748892,population,Regional Population,851390,Habitants
2028,Kanem,809066,6.46,12.193673843967968,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.3294318348600187,population,Regional Population,809066,Habitants
2028,Barh El Gazel,815176,5.66,12.945747288545526,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.407525279429842,population,Regional Population,815176,Habitants
2028,Lac,867417,6.0,12.951537540229449,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.54963407828725,population,Regional Population,867417,Habitants
2028,Wadi Fira,816379,5.69,11.481927675511551,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.5726199746976145,population,Regional Population,816379,Habitants
2028,Borkou,854948,6.04,11.5045943784171,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.5551556140452074,population,Regional Population,854948,Habitants
2028,Ennedi,795848,5.78,12.435538355170314,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.3498939245431909,population,Regional Population,795848,Habitants
2028,Tibesti,829737,6.43,11.903610046702322,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.4356970765803942,population,Regional Population,829737,Habitants
2028,Sila,855899,6.22,11.274021049436538,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.3162600024494801,population,Regional Population,855899,Habitants
2029,National,21137326,5.55,12.0,10000,27.5,14986,70.0,10.0,20.0,47.0,50.0,3.0,0.4,population,Total Population,21137326,Habitants
2029,N'Djamena,3248161,6.04,12.423925527774704,5000,85.0,817,10.0,25.0,65.0,48.0,49.0,3.0,0.3028559179322931,population,Regional Population,3248161,Habitants
2029,Logone Occidental,838101,6.11,12.509071202808215,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.5908687550926539,population,Regional Population,838101,Habitants
2029,Logone Oriental,883465,5.75,11.537366702654737,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.5956762583106134,population,Regional Population,883465,Habitants
2029,Mayo-Kebbi Est,867391,5.54,12.720080575298132,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.3776626211566357,population,Regional Population,867391,Habitants
2029,Mayo-Kebbi Ouest,896889,6.16,12.252247293801023,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.4002540066947992,population,Regional Population,896889,Habitants
2029,Chari-Baguirmi,869995,5.75,11.08782829654169,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.4760985600392416,population,Regional Population,869995,Habitants
2029,Hadjer-Lamis,845108,6.01,12.84459249002897,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.4672336634341054,population,Regional Population,845108,Habitants
2029,Moyen-Chari,894765,6.09,11.247730566914282,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.5765350507194094,population,Regional Population,894765,Habitants
2029,Mandoul,893797,6.43,12.670065363560276,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.4267648876596971,population,Regional Population,893797,Habitants
2029,Tandjilé,815250,5.52,12.559278850883183,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.5660188836065356,population,Regional Population,815250,Habitants
2029,Ouaddaï,835310,5.77,11.238289463632372,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.3068009160100763,population,Regional Population,835310,Habitants
2029,Guéra,879148,6.04,11.906482232790536,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.5147354657467735,population,Regional Population,879148,Habitants
2029,Batha,848581,6.43,11.590133057782266,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.5017231932753236,population,Regional Population,848581,Habitants
2029,Salamat,877198,5.96,12.314217514116514,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.5503086836929736,population,Regional Population,877198,Habitants
2029,Kanem,831035,6.09,12.599355910716426,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.5298663742121464,population,Regional Population,831035,Habitants
2029,Barh El Gazel,825703,6.08,11.276437841258304,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.4034864471490899,population,Regional Population,825703,Habitants
2029,Lac,818845,5.74,12.605930684809795,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.325140547999514,population,Regional Population,818845,Habitants
2029,Wadi Fira,846491,5.92,12.095790352207814,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.3175492712434634,population,Regional Population,846491,Habitants
2029,Borkou,856513,6.14,12.830209061232669,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.348640378308275,population,Regional Population,856513,Habitants
2029,Ennedi,874706,6.29,12.4687341184363,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.4603624563234988,population,Regional Population,874706,Habitants
2029,Tibesti,821021,5.54,11.893650003958236,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.3883299353926064,population,Regional Population,821021,Habitants
2029,Sila,848013,6.05,11.4118979835131,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.4389342017788407,population,Regional Population,848013,Habitants
2030,National,21771445,5.5,12.0,10000,28.0,15361,70.0,10.0,20.0,47.0,50.0,3.0,0.4,population,Total Population,21771445,Habitants
2030,N'Djamena,3158013,5.66,12.197794416763337,5000,85.0,838,10.0,25.0,65.0,48.0,49.0,3.0,0.4675580990916685,population,Regional Population,3158013,Habitants
2030,Logone Occidental,844874,5.98,11.667668996094203,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.5728854618739336,population,Regional Population,844874,Habitants
2030,Logone Oriental,890415,6.45,12.970732259846,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.4468139168381737,population,Regional Population,890415,Habitants
2030,Mayo-Kebbi Est,844016,5.95,12.26883537598578,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.3464567544164791,population,Regional Population,844016,Habitants
2030,Mayo-Kebbi Ouest,839639,5.67,12.568221298812889,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.4251217138463898,population,Regional Population,839639,Habitants
2030,Chari-Baguirmi,905028,6.42,11.58833385869999,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.5967857412877788,population,Regional Population,905028,Habitants
2030,Hadjer-Lamis,904063,6.09,11.091587281455023,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.5551032006680853,population,Regional Population,904063,Habitants
2030,Moyen-Chari,883734,6.19,11.925607330223666,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.3672721488090799,population,Regional Population,883734,Habitants
2030,Mandoul,843772,6.27,11.81449288020392,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.384693586828967,population,Regional Population,843772,Habitants
2030,Tandjilé,846437,5.86,12.097857575602664,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.379617913948703,population,Regional Population,846437,Habitants
2030,Ouaddaï,873891,6.42,12.897007018404643,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.344990041880625,population,Regional Population,873891,Habitants
2030,Guéra,916632,6.02,11.94659939404064,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.4312549730313086,population,Regional Population,916632,Habitants
2030,Batha,920828,6.06,12.656634001050564,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.3515396938035212,population,Regional Population,920828,Habitants
2030,Salamat,885223,5.97,12.620769504722947,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.3695534333699394,population,Regional Population,885223,Habitants
2030,Kanem,903228,6.26,11.418845360796158,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.3360305866674192,population,Regional Population,903228,Habitants
2030,Barh El Gazel,921948,5.75,11.20709388647802,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.542302869698613,population,Regional Population,921948,Habitants
2030,Lac,868011,5.86,11.474300551667104,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.3301699753032512,population,Regional Population,868011,Habitants
2030,Wadi Fira,850835,6.22,12.49694586788979,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.3323953620602808,population,Regional Population,850835,Habitants
2030,Borkou,870452,6.22,11.046980881212503,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.5130269429831261,population,Regional Population,870452,Habitants
2030,Ennedi,906115,6.0,12.882738558619463,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.4085525527895634,population,Regional Population,906115,Habitants
2030,Tibesti,859408,5.52,11.517091999815785,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.5112300378397967,population,Regional Population,859408,Habitants
2030,Sila,879111,6.32,11.619255191799018,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.4377250976927497,population,Regional Population,879111,Habitants
2020,National,16200000,6.0,12.0,10000,23.0,12000,70.0,10.0,20.0,47.0,50.0,3.0,0.4,population,To***On,16200000,Habitants
2020,N'Djamena,2484331,6.19,12.227062994959912,5000,85.0,655,10.0,25.0,65.0,48.0,49.0,3.0,0.4424597048112741,population,Re***On,2484331,Habitants
2020,Logone Occidental,649535,6.15,12.42614782067459,500,20.0,436,80.0,5.0,15.0,48.0,49.0,3.0,0.5494645825522154,population,Re***On,649535,Habitants
2020,Logone Oriental,632515,5.55,11.053353642967776,500,20.0,436,80.0,5.0,15.0,48.0,49.0,3.0,0.5647721990569664,population,Re***On,632515,Habitants
2020,Mayo-Kebbi Est,679558,6.25,11.88296697040056,500,20.0,436,80.0,5.0,15.0,48.0,49.0,3.0,0.5331018774195763,population,Re***On,679558,Habitants
2020,Mayo-Kebbi Ouest,671960,6.3,12.18379266683382,500,20.0,436,80.0,5.0,15.0,48.0,49.0,3.0,0.3026056128676638,population,Re***On,671960,Habitants
2020,Chari-Baguirmi,628623,5.67,11.6267500784942,500,20.0,436,80.0,5.0,15.0,48.0,49.0,3.0,0.3375867810549685,population,Re***On,628623,Habitants
2020,Hadjer-Lamis,669671,6.24,11.225484795405858,500,20.0,436,80.0,5.0,15.0,48.0,49.0,3.0,0.3368971143419805,population,Re***On,669671,Habitants
2020,Moyen-Chari,628732,5.53,12.528391992508125,500,20.0,436,80.0,5.0,15.0,48.0,49.0,3.0,0.4434757178735085,population,Re***On,628732,Habitants
2020,Mandoul,648823,6.47,12.96888603862664,500,20.0,436,80.0,5.0,15.0,48.0,49.0,3.0,0.3898704732132391,population,Re***On,648823,Habitants
2020,Tandjilé,671721,5.62,11.314192537678608,500,20.0,436,80.0,5.0,15.0,48.0,49.0,3.0,0.4220477575526427,population,Re***On,671721,Habitants
2020,Ouaddaï,640961,5.96,11.32970048606962,500,20.0,436,80.0,5.0,15.0,48.0,49.0,3.0,0.5362669473789341,population,Re***On,640961,Habitants
2020,Guéra,650083,6.28,12.550595396260766,500,20.0,436,80.0,5.0,15.0,48.0,49.0,3.0,0.368902696802181,population,Re***On,650083,Habitants
2020,Batha,643428,6.12,12.2929132555022,500,20.0,436,80.0,5.0,15.0,48.0,49.0,3.0,0.3397129715277016,population,Re***On,643428,Habitants
2020,Salamat,676167,5.67,11.514815168639451,500,20.0,436,80.0,5.0,15.0,48.0,49.0,3.0,0.4652371856758116,population,Re***On,676167,Habitants
2020,Kanem,658425,5.85,11.71308850048808,500,20.0,436,80.0,5.0,15.0,48.0,49.0,3.0,0.5468551481266224,population,Re***On,658425,Habitants
2020,Barh El Gazel,688369,6.46,11.90463499959778,500,20.0,436,80.0,5.0,15.0,48.0,49.0,3.0,0.5969175632993345,population,Re***On,688369,Habitants
2020,Lac,643818,6.01,12.717927924313138,500,20.0,436,80.0,5.0,15.0,48.0,49.0,3.0,0.5354248089630018,population,Re***On,643818,Habitants
2020,Wadi Fira,654712,5.71,11.594810436546918,500,20.0,436,80.0,5.0,15.0,48.0,49.0,3.0,0.3834625092615052,population,Re***On,654712,Habitants
2020,Borkou,625255,5.81,11.4289749691741,500,20.0,436,80.0,5.0,15.0,48.0,49.0,3.0,0.5008382018511867,population,Re***On,625255,Habitants
2020,Ennedi,676562,6.07,11.3905100293449,500,20.0,436,80.0,5.0,15.0,48.0,49.0,3.0,0.383213470310733,population,Re***On,676562,Habitants
2020,Tibesti,639889,6.17,12.07009403058638,500,20.0,436,80.0,5.0,15.0,48.0,49.0,3.0,0.5174220696215723,population,Re***On,639889,Habitants
2020,Sila,636773,5.98,12.167579707524922,500,20.0,436,80.0,5.0,15.0,48.0,49.0,3.0,0.4170712001175576,population,Re***On,636773,Habitants
2021,National,16686000,5.95,12.0,10000,23.5,12300,70.0,10.0,20.0,47.0,50.0,3.0,0.4,population,To***On,16686000,Habitants
2021,N'Djamena,2591340,6.28,11.096263294110717,5000,85.0,671,10.0,25.0,65.0,48.0,49.0,3.0,0.524496611134102,population,Re***On,2591340,Habitants
2021,Logone Occidental,644685,6.07,11.99743590617487,500,20.0,447,80.0,5.0,15.0,48.0,49.0,3.0,0.4215038718176688,population,Re***On,644685,Habitants
2021,Logone Oriental,684940,6.17,12.659045123792746,500,20.0,447,80.0,5.0,15.0,48.0,49.0,3.0,0.50572311631018,population,Re***On,684940,Habitants
2021,Mayo-Kebbi Est,669958,6.5,12.095721544788596,500,20.0,447,80.0,5.0,15.0,48.0,49.0,3.0,0.3614073271479159,population,Re***On,669958,Habitants
2021,Mayo-Kebbi Ouest,673108,5.55,12.887188263938471,500,20.0,447,80.0,5.0,15.0,48.0,49.0,3.0,0.310851751190501,population,Re***On,673108,Habitants
2021,Chari-Baguirmi,690972,6.39,12.855469417501888,500,20.0,447,80.0,5.0,15.0,48.0,49.0,3.0,0.4749920125225287,population,Re***On,690972,Habitants
2021,Hadjer-Lamis,658922,5.92,12.207078082910463,500,20.0,447,80.0,5.0,15.0,48.0,49.0,3.0,0.5965722147729737,population,Re***On,658922,Habitants
2021,Moyen-Chari,680486,5.69,11.13037769056565,500,20.0,447,80.0,5.0,15.0,48.0,49.0,3.0,0.5175491195694365,population,Re***On,680486,Habitants
2021,Mandoul,686759,5.66,12.611393509930377,500,20.0,447,80.0,5.0,15.0,48.0,49.0,3.0,0.3310028671714934,population,Re***On,686759,Habitants
2021,Tandjilé,670297,5.57,12.225791482436389,500,20.0,447,80.0,5.0,15.0,48.0,49.0,3.0,0.4184390534313742,population,Re***On,670297,Habitants
2021,Ouaddaï,674398,5.85,11.382896730335544,500,20.0,447,80.0,5.0,15.0,48.0,49.0,3.0,0.5061221366701576,population,Re***On,674398,Habitants
2021,Guéra,697214,5.75,11.08266840811782,500,20.0,447,80.0,5.0,15.0,48.0,49.0,3.0,0.4894826663642856,population,Re***On,697214,Habitants
2021,Batha,683211,5.75,12.702322751994336,500,20.0,447,80.0,5.0,15.0,48.0,49.0,3.0,0.4001455772431446,population,Re***On,683211,Habitants
2021,Salamat,702623,6.13,12.071548757987998,500,20.0,447,80.0,5.0,15.0,48.0,49.0,3.0,0.4413485303218121,population,Re***On,702623,Habitants
2021,Kanem,662196,6.21,11.163384902983758,500,20.0,447,80.0,5.0,15.0,48.0,49.0,3.0,0.5303682512087738,population,Re***On,662196,Habitants
2021,Barh El Gazel,682902,5.82,12.058106048158765,500,20.0,447,80.0,5.0,15.0,48.0,49.0,3.0,0.4766271000326042,population,Re***On,682902,Habitants
2021,Lac,690459,5.63,11.631497158218275,500,20.0,447,80.0,5.0,15.0,48.0,49.0,3.0,0.5498257194460716,population,Re***On,690459,Habitants
2021,Wadi Fira,671602,6.25,12.860338655260655,500,20.0,447,80.0,5.0,15.0,48.0,49.0,3.0,0.5946667898159386,population,Re***On,671602,Habitants
2021,Borkou,698846,5.71,11.915695382835494,500,20.0,447,80.0,5.0,15.0,48.0,49.0,3.0,0.5150576334609124,population,Re***On,698846,Habitants
2021,Ennedi,641848,6.3,12.310853616218726,500,20.0,447,80.0,5.0,15.0,48.0,49.0,3.0,0.585847850758795,population,Re***On,641848,Habitants
2021,Tibesti,653044,6.19,12.810142856919008,500,20.0,447,80.0,5.0,15.0,48.0,49.0,3.0,0.3525482494339924,population,Re***On,653044,Habitants
2021,Sila,676266,6.29,12.645556696592724,500,20.0,447,80.0,5.0,15.0,48.0,49.0,3.0,0.3918486443975475,population,Re***On,676266,Habitants
2022,National,17186580,5.9,12.0,10000,24.0,12607,70.0,10.0,20.0,47.0,50.0,3.0,0.4,population,To***On,17186580,Habitants
2022,N'Djamena,2574641,5.92,12.581052681965186,5000,85.0,688,10.0,25.0,65.0,48.0,49.0,3.0,0.3152845505209563,population,Re***On,2574641,Habitants
2022,Logone Occidental,723423,6.29,12.210532930172228,500,20.0,458,80.0,5.0,15.0,48.0,49.0,3.0,0.4539695452418373,population,Re***On,723423,Habitants
2022,Logone Oriental,687347,5.74,12.789092629456269,500,20.0,458,80.0,5.0,15.0,48.0,49.0,3.0,0.3129643400727923,population,Re***On,687347,Habitants
2022,Mayo-Kebbi Est,672134,5.58,12.593512341434996,500,20.0,458,80.0,5.0,15.0,48.0,49.0,3.0,0.5782100713858878,population,Re***On,672134,Habitants
2022,Mayo-Kebbi Ouest,718319,6.2,12.085582244921078,500,20.0,458,80.0,5.0,15.0,48.0,49.0,3.0,0.5863117759605592,population,Re***On,718319,Habitants
2022,Chari-Baguirmi,672498,5.95,11.91798813006475,500,20.0,458,80.0,5.0,15.0,48.0,49.0,3.0,0.5585852567170279,population,Re***On,672498,Habitants
2022,Hadjer-Lamis,664390,5.9,12.357403582737296,500,20.0,458,80.0,5.0,15.0,48.0,49.0,3.0,0.5656109337004364,population,Re***On,664390,Habitants
2022,Moyen-Chari,701170,6.35,12.365371519998916,500,20.0,458,80.0,5.0,15.0,48.0,49.0,3.0,0.3311393113464674,population,Re***On,701170,Habitants
2022,Mandoul,667154,6.23,12.628737631523732,500,20.0,458,80.0,5.0,15.0,48.0,49.0,3.0,0.5441586797389572,population,Re***On,667154,Habitants
2022,Tandjilé,700094,5.95,11.48759018791024,500,20.0,458,80.0,5.0,15.0,48.0,49.0,3.0,0.5546257323846111,population,Re***On,700094,Habitants
2022,Ouaddaï,730272,5.79,12.843793854465542,500,20.0,458,80.0,5.0,15.0,48.0,49.0,3.0,0.539657262253792,population,Re***On,730272,Habitants
2022,Guéra,692023,5.95,11.66392828115658,500,20.0,458,80.0,5.0,15.0,48.0,49.0,3.0,0.4902854369988257,population,Re***On,692023,Habitants
2022,Batha,710638,6.21,11.549757882156454,500,20.0,458,80.0,5.0,15.0,48.0,49.0,3.0,0.3713218670931437,population,Re***On,710638,Habitants
2022,Salamat,727036,5.68,12.704284236129856,500,20.0,458,80.0,5.0,15.0,48.0,49.0,3.0,0.3529995442878761,population,Re***On,727036,Habitants
2022,Kanem,701072,6.39,12.143267401175924,500,20.0,458,80.0,5.0,15.0,48.0,49.0,3.0,0.5037322490465168,population,Re***On,701072,Habitants
2022,Barh El Gazel,675005,6.4,11.155057194610071,500,20.0,458,80.0,5.0,15.0,48.0,49.0,3.0,0.5413595832378517,population,Re***On,675005,Habitants
2022,Lac,729602,6.34,12.470945966761036,500,20.0,458,80.0,5.0,15.0,48.0,49.0,3.0,0.3342288290585131,population,Re***On,729602,Habitants
2022,Wadi Fira,727095,6.26,12.005960052781598,500,20.0,458,80.0,5.0,15.0,48.0,49.0,3.0,0.4730653097147862,population,Re***On,727095,Habitants
2022,Borkou,695724,5.97,11.576027340762971,500,20.0,458,80.0,5.0,15.0,48.0,49.0,3.0,0.5128208532724314,population,Re***On,695724,Habitants
2022,Ennedi,684405,5.71,12.052291422982693,500,20.0,458,80.0,5.0,15.0,48.0,49.0,3.0,0.3628594477318393,population,Re***On,684405,Habitants
2022,Tibesti,721343,5.65,12.271305352190744,500,20.0,458,80.0,5.0,15.0,48.0,49.0,3.0,0.4216438919171129,population,Re***On,721343,Habitants
2022,Sila,705713,5.85,12.333612382762686,500,20.0,458,80.0,5.0,15.0,48.0,49.0,3.0,0.4375798578806907,population,Re***On,705713,Habitants
2023,National,17702177,5.85,12.0,10000,24.5,12923,70.0,10.0,20.0,47.0,50.0,3.0,0.4,population,To***On,17702177,Habitants
2023,N'Djamena,2534803,6.33,11.275288100428623,5000,85.0,705,10.0,25.0,65.0,48.0,49.0,3.0,0.5143081316757877,population,Re***On,2534803,Habitants
2023,Logone Occidental,711244,6.16,11.239669971805547,500,20.0,470,80.0,5.0,15.0,48.0,49.0,3.0,0.5371742064367877,population,Re***On,711244,Habitants
2023,Logone Oriental,721272,5.72,12.288665978212649,500,20.0,470,80.0,5.0,15.0,48.0,49.0,3.0,0.4371034624781737,population,Re***On,721272,Habitants
2023,Mayo-Kebbi Est,687221,6.43,12.96765660903458,500,20.0,470,80.0,5.0,15.0,48.0,49.0,3.0,0.3800351787030253,population,Re***On,687221,Habitants
2023,Mayo-Kebbi Ouest,730591,6.16,12.799558630176591,500,20.0,470,80.0,5.0,15.0,48.0,49.0,3.0,0.523039432790926,population,Re***On,730591,Habitants
2023,Chari-Baguirmi,744963,6.47,12.196022883710016,500,20.0,470,80.0,5.0,15.0,48.0,49.0,3.0,0.400384391876878,population,Re***On,744963,Habitants
2023,Hadjer-Lamis,738799,6.49,12.53998607401703,500,20.0,470,80.0,5.0,15.0,48.0,49.0,3.0,0.3741256763816188,population,Re***On,738799,Habitants
2023,Moyen-Chari,722522,6.23,11.296349046147297,500,20.0,470,80.0,5.0,15.0,48.0,49.0,3.0,0.3451367356226794,population,Re***On,722522,Habitants
2023,Mandoul,748086,5.72,12.231822567384386,500,20.0,470,80.0,5.0,15.0,48.0,49.0,3.0,0.3346396106762644,population,Re***On,748086,Habitants
2023,Tandjilé,721562,6.28,12.798236259549734,500,20.0,470,80.0,5.0,15.0,48.0,49.0,3.0,0.4112468905415839,population,Re***On,721562,Habitants
2023,Ouaddaï,749228,5.55,11.60628086858802,500,20.0,470,80.0,5.0,15.0,48.0,49.0,3.0,0.5539898628249986,population,Re***On,749228,Habitants
2023,Guéra,733259,5.53,12.083272480270782,500,20.0,470,80.0,5.0,15.0,48.0,49.0,3.0,0.3878314521400794,population,Re***On,733259,Habitants
2023,Batha,715510,6.04,12.460912946377949,500,20.0,470,80.0,5.0,15.0,48.0,49.0,3.0,0.5220980703297367,population,Re***On,715510,Habitants
2023,Salamat,741623,5.6,12.44657099680533,500,20.0,470,80.0,5.0,15.0,48.0,49.0,3.0,0.3053862247764399,population,Re***On,741623,Habitants
2023,Kanem,722865,6.44,11.061503166335376,500,20.0,470,80.0,5.0,15.0,48.0,49.0,3.0,0.3775574375875209,population,Re***On,722865,Habitants
